DesignName,ParticipantID,TrialID,Block1,First,Second,Size
2dir,19,2382,78,S,E,1
2dir,19,2383,79,SW,NE,2
2dir,19,2384,80,S,NE,1
2dir,19,2385,81,SE,SW,1
2dir,19,2386,82,S,SW,2
2dir,19,2387,83,NW,NW,1
2dir,19,2388,84,SW,SE,1
2dir,19,2389,85,N,SE,1
2dir,19,2390,86,E,SE,2
2dir,19,2391,87,W,NW,2
2dir,19,2392,88,NW,NE,2
2dir,19,2393,89,NW,E,1
2dir,19,2394,90,W,E,2
2dir,19,2395,91,SW,SW,2
2dir,19,2396,92,SW,SE,2
2dir,19,2397,93,SE,NW,1
2dir,19,2398,94,E,SW,2
2dir,19,2399,95,NE,S,2
2dir,19,2400,96,NE,NW,2
2dir,19,2401,97,S,N,2
2dir,19,2402,98,S,NE,2
2dir,19,2403,99,N,NE,2
2dir,19,2404,100,NE,NW,1
2dir,19,2405,101,W,SE,1
2dir,19,2406,102,N,E,2
2dir,19,2407,103,NW,SW,2
2dir,19,2408,104,W,N,2
2dir,19,2409,105,S,SE,2
2dir,19,2410,106,SW,S,2
2dir,19,2411,107,NE,W,2
2dir,19,2412,108,SE,SE,1
2dir,19,2413,109,N,NW,1
2dir,19,2414,110,SE,NE,2
2dir,19,2415,111,NW,SE,1
2dir,19,2416,112,S,S,2
2dir,19,2417,113,E,S,2
2dir,19,2418,114,W,W,2
2dir,19,2419,115,N,S,2
2dir,19,2420,116,N,NE,1
2dir,19,2421,117,SW,W,2
2dir,19,2422,118,E,N,1
2dir,19,2423,119,SW,NW,2
2dir,19,2424,120,W,S,1
2dir,19,2425,121,S,SE,1
2dir,19,2426,122,SW,N,1
2dir,19,2427,123,N,N,2
2dir,19,2428,124,E,W,2
2dir,19,2429,125,SW,NE,1
2dir,19,2430,126,E,S,1
2dir,19,2431,127,SE,W,2
2dir,19,2432,128,W,NE,2
2dir,20,2433,1,NE,N,2
2dir,20,2434,2,NE,W,1
2dir,20,2435,3,N,E,2
2dir,20,2436,4,E,W,2
2dir,20,2437,5,W,NE,2
2dir,20,2438,6,SW,W,1
2dir,20,2439,7,SE,SE,1
2dir,20,2440,8,SW,S,1
2dir,20,2441,9,SE,N,2
2dir,20,2442,10,NE,S,2
2dir,20,2443,11,NE,SE,2
2dir,20,2444,12,NE,NW,1
2dir,20,2445,13,NW,S,1
2dir,20,2446,14,NW,S,2
2dir,20,2447,15,SE,W,2
2dir,20,2448,16,N,SW,2
2dir,20,2449,17,S,NW,2
2dir,20,2450,18,SE,SW,1
2dir,20,2451,19,NW,SW,1
2dir,20,2452,20,NW,SW,2
2dir,20,2453,21,N,S,2
2dir,20,2454,22,E,W,1
2dir,20,2455,23,S,NE,1
2dir,20,2456,24,N,W,2
2dir,20,2457,25,SE,W,1
2dir,20,2458,26,SE,NE,2
2dir,20,2459,27,SW,NW,2
2dir,20,2460,28,SW,E,2
2dir,20,2461,29,E,NE,2
2dir,20,2462,30,E,SE,1
2dir,20,2463,31,NW,W,1
2dir,20,2464,32,W,NW,2
2dir,20,2465,33,S,S,2
2dir,20,2466,34,NE,SW,1
2dir,20,2467,35,N,SW,1
2dir,20,2468,36,NE,W,2
2dir,20,2469,37,NW,N,2
2dir,20,2470,38,NW,W,2
2dir,20,2471,39,NW,NE,1
2dir,20,2472,40,E,S,1
2dir,20,2473,41,SE,E,2
2dir,20,2474,42,W,N,2
2dir,20,2475,43,SW,N,1
2dir,20,2476,44,S,N,1
2dir,20,2477,45,S,SE,1
2dir,20,2478,46,E,E,2
2dir,20,2479,47,SE,S,1
2dir,20,2480,48,S,SW,2
2dir,20,2481,49,SW,SW,2
2dir,20,2482,50,S,W,2
2dir,20,2483,51,W,SW,1
2dir,20,2484,52,NE,E,2
2dir,20,2485,53,W,E,1
2dir,20,2486,54,NE,SW,2
2dir,20,2487,55,NW,E,1
2dir,20,2488,56,N,SE,1
2dir,20,2489,57,SE,S,2
2dir,20,2490,58,W,W,2
2dir,20,2491,59,NE,N,1
2dir,20,2492,60,SW,W,2
2dir,20,2493,61,E,SE,2
2dir,20,2494,62,N,N,2
2dir,20,2495,63,S,N,2
2dir,20,2496,64,W,SW,2
2dir,20,2497,65,E,NW,1
2dir,20,2498,66,NW,N,1
2dir,20,2499,67,E,NW,2
2dir,20,2500,68,E,SW,2
2dir,20,2501,69,NE,S,1
2dir,20,2502,70,NW,NE,2
2dir,20,2503,71,W,E,2
2dir,20,2504,72,NW,SE,1
2dir,20,2505,73,NE,NE,2
2dir,20,2506,74,N,NE,1
2dir,20,2507,75,SE,E,1
2dir,20,2508,76,SW,S,2
2dir,20,2509,77,S,W,1
2dir,20,2510,78,S,E,2
2dir,20,2511,79,SW,NW,1
2dir,20,2512,80,S,NE,2
2dir,20,2513,81,SE,SW,2
2dir,20,2514,82,E,N,1
2dir,20,2515,83,NW,NW,2
2dir,20,2516,84,SW,SE,2
2dir,20,2517,85,N,SE,2
2dir,20,2518,86,E,SW,1
2dir,20,2519,87,W,SE,1
2dir,20,2520,88,NW,NW,1
2dir,20,2521,89,NW,E,2
2dir,20,2522,90,W,W,1
2dir,20,2523,91,N,N,1
2dir,20,2524,92,SW,SW,1
2dir,20,2525,93,SE,NW,2
2dir,20,2526,94,W,N,1
2dir,20,2527,95,NE,E,1
2dir,20,2528,96,NE,SE,1
2dir,20,2529,97,S,S,1
2dir,20,2530,98,S,NW,1
2dir,20,2531,99,N,NW,1
2dir,20,2532,100,NE,NW,2
2dir,20,2533,101,W,SE,2
2dir,20,2534,102,N,W,1
2dir,20,2535,103,SE,N,1
2dir,20,2536,104,W,S,1
2dir,20,2537,105,S,SW,1
2dir,20,2538,106,SW,E,1
2dir,20,2539,107,NE,NE,1
2dir,20,2540,108,SE,SE,2
2dir,20,2541,109,N,NW,2
2dir,20,2542,110,SE,NW,1
2dir,20,2543,111,NW,SE,2
2dir,20,2544,112,S,E,1
2dir,20,2545,113,E,E,1
2dir,20,2546,114,W,NE,1
2dir,20,2547,115,N,E,1
2dir,20,2548,116,N,NE,2
2dir,20,2549,117,SW,NE,1
2dir,20,2550,118,E,N,2
2dir,20,2551,119,SW,SE,1
2dir,20,2552,120,W,S,2
2dir,20,2553,121,S,SE,2
2dir,20,2554,122,SW,N,2
2dir,20,2555,123,N,S,1
2dir,20,2556,124,E,NE,1
2dir,20,2557,125,SW,NE,2
2dir,20,2558,126,E,S,2
2dir,20,2559,127,SE,NE,1
2dir,20,2560,128,W,NW,1
